Kode_Desa,n_flagged_records,dominant_typology,top_rda_feature,persistence_score,years_flagged,Nama_Desa
1572052005,4,T1_Markup,cost_deviation_by_category,0.6667,2,Debai
1572052006,7,Unclassified,avg_completion,0.6667,2,Pinggir Air
1572052008,6,Unclassified,activity_category,0.6667,2,Ulu Air
1572062005,9,T5_ProcurementIrregularity,activity_category,0.6667,2,Lawang Agung
1572072003,5,T1_Markup,cost_deviation_by_category,0.6667,2,Kampung Tengah
1501092011,7,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Sungaitanduk
1501092012,7,T2_Ghost,cost_deviation_by_category,0.6667,2,Kersik Tuo
1501092013,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Sangir
1501092022,3,T2_Ghost,cost_per_unit,0.6667,2,Sungaisampun
1501092024,5,Unclassified,cost_deviation_by_category,0.6667,2,Bedeng Baru
1501092025,7,T2_Ghost,activity_category,0.6667,2,Batang Sangir
1501092030,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungaidalam
1501092039,4,T2_Ghost,activity_category,0.6667,2,Lindung Jaya
1509102004,7,T5_ProcurementIrregularity,avg_completion,0.6667,2,Napal Putih
1509102005,7,Unclassified,cost_deviation_by_category,0.6667,2,Sako Makmur
1509102006,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Pagar Puding Lamo
1509102007,9,T2_Ghost,cost_deviation_by_category,0.6667,2,Tanjung Aur Seberang
1509112003,7,T2_Ghost,activity_category,0.6667,2,Cermin Alam
1509112004,9,T2_Ghost,avg_completion,0.6667,2,Sungai Karang
1501082028,2,T2_Ghost,avg_completion,0.6667,2,Pancuran Bangko
1501092010,5,T2_Ghost,activity_category,0.6667,2,Koto Tuo
1509082003,5,T2_Ghost,avg_completion,0.6667,2,Pulung Rejo
1509082005,3,T2_Ghost,activity_category,0.6667,2,Giri Purno
1509082006,7,T2_Ghost,cost_per_unit,0.6667,2,Sumber Agung
1509082008,4,T2_Ghost,activity_category,0.6667,2,Sepakat Bersatu
1509082009,3,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Rantau Kembang
1509092004,7,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Rantau Api
1509102001,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Pinang Belai
1509102002,6,T2_Ghost,activity_category,0.6667,2,Sekutur Jaya
1501152001,2,T2_Ghost,activity_category,0.6667,2,Sungairumpun
1501152004,3,T2_Ghost,swakelola_high_value,0.6667,2,Pelompek
1501152005,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Jernih Jaya
1501162001,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Siulak Gedang
1501162005,4,T2_Ghost,activity_category,0.6667,2,Siulak Panjang
1501162009,8,T2_Ghost,cost_per_unit,0.6667,2,Lubuk Nagodang
1509072002,11,T2_Ghost,swakelola_high_value,0.6667,2,Wanareja
1509082002,2,T2_Ghost,activity_category,0.6667,2,Sidorejo
1506032015,2,T1_Markup,activity_category,0.6667,2,Parit Bilal
1505012016,4,Unclassified,cost_deviation_by_category,0.6667,2,Muhajirin
1505012019,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Danau Sarang Elang
1505012021,6,Unclassified,cost_per_unit,0.6667,2,Mendalo Indah
1505022002,3,T2_Ghost,activity_category,0.6667,2,Rantau Majo
1505022005,11,T2_Ghost,cost_deviation_by_category,0.6667,2,Tan Tan
1505022009,4,Unclassified,cost_per_unit,0.6667,2,Sekernan
1505032003,5,Unclassified,cost_deviation_by_category,0.6667,2,Betung
1506012003,2,T1_Markup,cost_deviation_by_category,0.6667,2,Kuala Dasal
1506012004,2,T5_ProcurementIrregularity,avg_completion,0.6667,2,Pematang Pauh
1506012019,3,T2_Ghost,activity_category,0.6667,2,Gemuruh
1506012020,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Pematang Tembesu
1506022003,4,T2_Ghost,avg_completion,0.6667,2,Tungkal I
1506022014,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Teluksialang
1506032008,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Mekar Jati
1506032012,3,T2_Ghost,activity_category,0.6667,2,Sungaipampang
1505102001,7,T2_Ghost,activity_category,0.6667,2,Bukit Subur
1505102005,3,T2_Ghost,activity_category,0.6667,2,Tanjung Baru
1505102007,3,T5_ProcurementIrregularity,avg_completion,0.6667,2,Adipura Kencana
1505102010,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Tanjung Lebar
1505112002,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Talang Duku
1505112003,4,Unclassified,cost_deviation_by_category,0.6667,2,Tebat Patah
1505112006,3,Unclassified,swakelola_high_value,0.6667,2,Dusun Mudo
1506012001,4,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Badang
1505052019,2,T2_Ghost,avg_completion,0.6667,2,Muaro Sebapo
1505062001,4,Unclassified,cost_deviation_by_category,0.6667,2,Pudak
1505062004,4,T1_Markup,cost_deviation_by_category,0.6667,2,Kasang Lopak Alai
1505062008,2,Unclassified,avg_completion,0.6667,2,Solok
1505062009,6,T2_Ghost,avg_completion,0.6667,2,Sakean
1505062013,4,Unclassified,activity_category,0.6667,2,Teluk Raya
1505092005,2,T2_Ghost,activity_category,0.6667,2,Matra Manunggal
1505092006,4,Unclassified,cost_deviation_by_category,0.6667,2,Bukit Mulya
1506072002,3,T5_ProcurementIrregularity,activity_category,0.6667,2,Sri Agung
1506072003,2,Unclassified,activity_category,0.6667,2,Suban
1504042014,7,T2_Ghost,activity_category,0.6667,2,Terentang Baru
1504052014,5,T2_Ghost,activity_category,0.6667,2,Kaos
1504022011,5,T1_Markup,avg_completion,0.6667,2,Suka Ramai
1504022012,2,Unclassified,activity_category,0.6667,2,Ampelu Mudo
1504032016,5,T2_Ghost,avg_completion,0.6667,2,Bajubang Laut
1504032017,8,T1_Markup,cost_deviation_by_category,0.6667,2,Singkawang
1506042015,4,T1_Markup,swakelola_high_value,0.6667,2,Bunga Tanjung
1506042016,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungaiterap
1506052012,6,T5_ProcurementIrregularity,avg_completion,0.6667,2,Tanjungbenanak
1506052018,3,T1_Markup,cost_per_unit,0.6667,2,Pinang Gading
1506052021,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Tanjungmakmur
1506062002,2,T2_Ghost,avg_completion,0.6667,2,Purwodadi
1506062004,3,T2_Ghost,activity_category,0.6667,2,Adi Jaya
1506062010,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Delima
1505012002,2,T2_Ghost,avg_completion,0.6667,2,Sungai Bertam
1505012006,5,T2_Ghost,avg_completion,0.6667,2,Sungai Duren
1505012007,3,Unclassified,activity_category,0.6667,2,Mendalo Darat
1505012008,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Rengas Bandung
1505012009,4,Unclassified,activity_category,0.6667,2,Sarang Burung
1506032016,2,T2_Ghost,cost_deviation_by_category,0.6667,2,SuakSamin
1506032018,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Karya Maju
1506042012,3,T5_ProcurementIrregularity,activity_category,0.6667,2,Pematang Buluh
1505032004,4,T2_Ghost,activity_category,0.6667,2,Pematang Raman
1505032005,3,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Sungai Bungur
1505032006,3,T2_Ghost,avg_completion,0.6667,2,Seponjen
1505032007,5,T2_Ghost,cost_per_unit,0.6667,2,Sogo
1505032009,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Sungai Aur
1504072006,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Petajen
1504082003,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Kehidupan Baru
1504082006,7,T2_Ghost,avg_completion,0.6667,2,Terusan
1503092009,2,T1_Markup,avg_completion,0.6667,2,Simpang Nibung
1503092012,4,T2_Ghost,avg_completion,0.6667,2,Argo Sari
1503102001,3,T2_Ghost,activity_category,0.6667,2,Kampung Tujuh
1503102002,3,T2_Ghost,swakelola_high_value,0.6667,2,Lubuk Resam
1503102003,5,T2_Ghost,activity_category,0.6667,2,Telukrendah
1503102008,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Tendah
1503102009,3,T2_Ghost,activity_category,0.6667,2,Sungaikeramat
1503102010,2,T2_Ghost,activity_category,0.6667,2,Sekamis
1506122005,2,T5_ProcurementIrregularity,activity_category,0.6667,2,Dataran Pinang
1506122006,6,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Tanjungpasir
1506122010,2,T1_Markup,cost_deviation_by_category,0.6667,2,Suak Labu
1506132003,3,T1_Markup,swakelola_high_value,0.6667,2,Telukketapang
1506132005,4,T1_Markup,cost_deviation_by_category,0.6667,2,Margo Rukun
1506132006,3,T2_Ghost,activity_category,0.6667,2,Kempas Jaya
1507012004,4,T2_Ghost,activity_category,0.6667,2,Simbur Naik
1507012011,5,T2_Ghost,cost_per_unit,0.6667,2,Lambur I
1506092005,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Kemang Manis
1506092007,2,T1_Markup,cost_deviation_by_category,0.6667,2,Lubuk Sebontan
1506102007,3,T2_Ghost,activity_category,0.6667,2,Kuala Kahar
1506112002,3,T2_Ghost,activity_category,0.6667,2,Bram Itam Kanan
1506112004,2,T2_Ghost,avg_completion,0.6667,2,Pembengis
1506112006,2,T2_Ghost,activity_category,0.6667,2,Pantaigading
1506112009,3,T1_Markup,activity_category,0.6667,2,Mekar Tanjung
1506122004,2,T2_Ghost,cost_per_unit,0.6667,2,Sungaigebar
1504032019,7,T2_Ghost,cost_per_unit,0.6667,2,Sungai Buluh
1504032020,8,T2_Ghost,cost_per_unit,0.6667,2,Kilangan
1504032021,5,T2_Ghost,activity_category,0.6667,2,Pelayangan
1504042004,5,T5_ProcurementIrregularity,activity_category,0.6667,2,Aur Gading
1504042006,6,T2_Ghost,activity_category,0.6667,2,Hajran
1504042007,5,T5_ProcurementIrregularity,avg_completion,0.6667,2,Mata Gual
1504042008,6,T2_Ghost,cost_per_unit,0.6667,2,Jangga
1506092004,2,T1_Markup,avg_completion,0.6667,2,Bukit Indah
1503072001,3,T2_Ghost,activity_category,0.6667,2,Lubuk Jering
1503072002,5,T2_Ghost,avg_completion,0.6667,2,Jernih
1503072003,4,T2_Ghost,activity_category,0.6667,2,Desa Baru
1503072005,6,T2_Ghost,activity_category,0.6667,2,Lubuk Kepayang
1503072007,3,T1_Markup,cost_per_unit,0.6667,2,Bukit Suban
1503072009,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Mentawak Ulu
1503082001,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Rantau Gedang
1503082002,4,T2_Ghost,avg_completion,0.6667,2,Penarun
1507052004,2,T2_Ghost,activity_category,0.6667,2,Sunga Iitik
1507052006,2,Unclassified,cost_deviation_by_category,0.6667,2,Sungai Benuh
1507052007,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Cemara
1507052009,4,T2_Ghost,cost_per_unit,0.6667,2,Labuhan Pering
1503062006,2,T2_Ghost,activity_category,0.6667,2,Gurun Tuo
1503062008,2,T2_Ghost,avg_completion,0.6667,2,Mandainangin Tuo
1503062010,2,T2_Ghost,activity_category,0.6667,2,Muaro Ketalo
1503062011,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Taman Dewa
1507032001,5,T2_Ghost,activity_category,0.6667,2,Pangkal Duri
1507032003,3,T2_Ghost,activity_category,0.6667,2,Mendahara Tengah
1507032015,4,T1_Markup,cost_deviation_by_category,0.6667,2,Sungai Tawar
1507032016,7,T2_Ghost,avg_completion,0.6667,2,Bakti Idaman
1507042004,6,T2_Ghost,activity_category,0.6667,2,Rantau Rasau I
1507042005,2,T2_Ghost,activity_category,0.6667,2,Rantau Rasau II
1507042007,4,Unclassified,activity_category,0.6667,2,Harapan Makmur
1507042014,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Marga Mulya
1504012003,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Sengkati Gedang
1504012013,4,Unclassified,cost_deviation_by_category,0.6667,2,Belanti Jaya
1504022005,5,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Rambutan Masam
1507022004,7,T2_Ghost,cost_deviation_by_category,0.6667,2,Simpang Datuk
1507022005,3,T2_Ghost,avg_completion,0.6667,2,Teluk Kijing
1507022006,3,T2_Ghost,activity_category,0.6667,2,Sungai Raya
1507022008,2,T5_ProcurementIrregularity,avg_completion,0.6667,2,Sungai Tering
1507022009,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Jeruk
1503032006,2,T2_Ghost,cost_per_unit,0.6667,2,Sungai Abang
1503032014,3,T2_Ghost,activity_category,0.6667,2,Ladang Panjang
1503032027,4,T2_Ghost,activity_category,0.6667,2,Ujung Tanjung
1503042001,2,T2_Ghost,cost_per_unit,0.6667,2,Pangidaran
1503042004,4,T2_Ghost,cost_per_unit,0.6667,2,Batu Kucing
1503042008,5,T2_Ghost,activity_category,0.6667,2,Pangkal Bulian
1503042009,4,T2_Ghost,avg_completion,0.6667,2,Lubuk Napal
1503042011,2,T2_Ghost,cost_per_unit,0.6667,2,Lamban Sigatal
1507112002,7,T2_Ghost,cost_per_unit,0.6667,2,Rantau Rasau Desa
1507112004,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Rambut
1507112005,3,T2_Ghost,cost_per_unit,0.6667,2,Rawasari
1503022023,6,T2_Ghost,activity_category,0.6667,2,Suka Damai
1503032002,2,T2_Ghost,avg_completion,0.6667,2,Bernai
1503032003,4,T2_Ghost,activity_category,0.6667,2,Sungai Baung
1503032004,5,T2_Ghost,activity_category,0.6667,2,Panti
1503032005,3,T2_Ghost,activity_category,0.6667,2,Tinting
1503092007,4,T2_Ghost,cost_per_unit,0.6667,2,Pasar Singkut
1507062009,9,T2_Ghost,activity_category,0.6667,2,Jati Mulyo
1507082005,4,T5_ProcurementIrregularity,avg_completion,0.6667,2,Majelis Hidayah
1507092004,8,T2_Ghost,activity_category,0.6667,2,Bukit Tempurung
1507092007,3,T2_Ghost,activity_category,0.6667,2,Mencolok
1507102001,3,T2_Ghost,avg_completion,0.6667,2,Lagan Ulu
1507102002,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Lagan Tengah
1507102007,2,T5_ProcurementIrregularity,activity_category,0.6667,2,Kota Baru
1503082004,3,T2_Ghost,activity_category,0.6667,2,Tanjung
1503082007,3,T2_Ghost,avg_completion,0.6667,2,Pulaumelako
1503082009,4,T2_Ghost,activity_category,0.6667,2,Tanjunggagak
1503082012,9,T2_Ghost,avg_completion,0.6667,2,Dusun Dalam
1503082015,5,T2_Ghost,cost_per_unit,0.6667,2,Teluk Mancur
1503092002,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Bukittigo
1503092004,4,T2_Ghost,swakelola_high_value,0.6667,2,Payo Lebar
1503092006,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Perdamaian
1503012016,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Muara Cuban
1503022009,4,T2_Ghost,swakelola_high_value,0.6667,2,Lubuk Bedorong
1503022012,2,T2_Ghost,activity_category,0.6667,2,Berkun
1503022016,4,T2_Ghost,activity_category,0.6667,2,Moenti
1503022018,4,T2_Ghost,activity_category,0.6667,2,Demang
1502182003,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Baru
1502182005,2,T2_Ghost,avg_completion,0.6667,2,Beringin Tinggi
1502182006,4,T2_Ghost,activity_category,0.6667,2,Pematang Pauh
1508052015,3,Unclassified,cost_per_unit,0.6667,2,Telentam
1502232014,3,Unclassified,activity_category,0.6667,2,Air Liki Baru
1502242004,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Baru Bukit Punjung
1503012001,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Tambak Ratu
1503012003,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Muaro Air Dua
1503012007,3,T2_Ghost,activity_category,0.6667,2,Rantau Panjang
1503012010,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Lubuk Bangkar
1503012014,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Bukit Kalimau Ulu
1508012007,7,T2_Ghost,activity_category,0.6667,2,Bukit Kemang
1508022002,4,T1_Markup,cost_deviation_by_category,0.6667,2,Talang Sungai Bungo
1508022003,10,T2_Ghost,activity_category,0.6667,2,Rantau Pandan
1508022004,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Leban
1508022015,5,T5_ProcurementIrregularity,activity_category,0.6667,2,Lubuk Mayan
1508042001,4,Unclassified,avg_completion,0.6667,2,Tanjung Belit
1508042007,10,Unclassified,activity_category,0.6667,2,Jumbak
1508042009,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Rantau Panjang
1503042020,3,T2_Ghost,cost_per_unit,0.6667,2,Seko Besar
1503052001,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Penegah
1503052004,4,T2_Ghost,cost_per_unit,0.6667,2,Bukit
1503052006,6,T2_Ghost,activity_category,0.6667,2,Rantanu Tenang
1503052007,2,T2_Ghost,activity_category,0.6667,2,Muara Danau
1503052019,3,T2_Ghost,activity_category,0.6667,2,Mekarsari
1503052022,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Pelawan Jaya
1503062003,5,T2_Ghost,swakelola_high_value,0.6667,2,Pemusiran
1502142007,2,Unclassified,cost_deviation_by_category,0.6667,2,Mekar Limau Manis
1502152003,5,T2_Ghost,avg_completion,0.6667,2,Sri Sembilan
1502152004,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Bukit Subur
1502162003,7,Unclassified,avg_completion,0.6667,2,Durian Batakuk
1502162004,7,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Muara Bantan
1502162006,3,T2_Ghost,swakelola_high_value,0.6667,2,Guguk
1502162007,2,T1_Markup,avg_completion,0.6667,2,Markeh
1502162010,6,Unclassified,cost_deviation_by_category,0.6667,2,Renah Medan
1508082003,2,T5_ProcurementIrregularity,avg_completion,0.6667,2,Tebat
1508082004,4,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Baru Pusat Jalo
1508082005,6,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Bedaro
1502132003,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Karang Anyar
1502132005,2,T1_Markup,cost_per_unit,0.6667,2,Simpang L. Merangin
1502132007,6,T2_Ghost,activity_category,0.6667,2,Papit
1502142001,3,T2_Ghost,activity_category,0.6667,2,Rantau Limau Manis
1502142005,3,T2_Ghost,swakelola_high_value,0.6667,2,Kota Raja
1508062004,2,T2_Ghost,activity_category,0.6667,2,Balai Jaya
1508062012,7,T2_Ghost,cost_per_unit,0.6667,2,Mulya Jaya
1508062014,3,T2_Ghost,cost_per_unit,0.6667,2,Bukit Telago
1508072007,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Rantau Tipu
1508072010,6,T5_ProcurementIrregularity,activity_category,0.6667,2,Pemunyian
1508072012,3,T2_Ghost,avg_completion,0.6667,2,Tebo Jaya
1508072013,3,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Sekar Mengkuang
1508072014,4,T2_Ghost,activity_category,0.6667,2,Limbur Baru
1502182010,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Koto Baru
1502182015,5,T2_Ghost,activity_category,0.6667,2,Simpang Talang Tembago
1502192004,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Lantak Seribu
1502202001,11,T2_Ghost,avg_completion,0.6667,2,Tambang Emas
1502202003,4,T5_ProcurementIrregularity,avg_completion,0.6667,2,Pulau Bayur
1502232001,2,T2_Ghost,swakelola_high_value,0.6667,2,Muara Kibul
1502232003,2,Unclassified,cost_deviation_by_category,0.6667,2,Pulau Tebakar
1502232004,2,Unclassified,cost_deviation_by_category,0.6667,2,Batang Kibul
1502052014,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Beluran Panjang
1502052015,4,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Seling
1502052035,2,T5_ProcurementIrregularity,avg_completion,0.6667,2,Lubuk Napal
1502062004,3,T7_CrossCatDump,swakelola_high_value,0.6667,2,Jelatang
1502062005,4,T2_Ghost,cost_per_unit,0.6667,2,Tanjung Gedang
1502062013,6,T2_Ghost,swakelola_high_value,0.6667,2,Pematang Kancil
1502062026,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Udang
1502062027,7,T2_Ghost,avg_completion,0.6667,2,Pelakar Jaya
1508082007,6,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Datar
1508082008,4,T1_Markup,cost_deviation_by_category,0.6667,2,Suka Jaya
1508092003,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Muara Kuamang
1508092005,13,Unclassified,activity_category,0.6667,2,Purwosari
1508102001,6,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Tanjung Menanti
1508102005,2,Unclassified,cost_per_unit,0.6667,2,Suka Makmur
1502052008,6,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Koto Rayo
1502052011,2,T2_Ghost,avg_completion,0.6667,2,Tanjung  Ilir
1502092012,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Muara Kelukup
1502092013,2,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Muaro Lengayo
1502092015,4,T2_Ghost,cost_per_unit,0.6667,2,Durian Mukut
1502102002,4,T5_ProcurementIrregularity,avg_completion,0.6667,2,Biuku Tanjung
1502122007,2,Unclassified,cost_deviation_by_category,0.6667,2,Rantau Alai
1502122008,6,Unclassified,cost_deviation_by_category,0.6667,2,Tambang Besi
1502122009,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Pelangki
1502122010,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Pulau Layang
1502162012,4,T5_ProcurementIrregularity,avg_completion,0.6667,2,Muaro Panco Timur
1502172004,2,T2_Ghost,activity_category,0.6667,2,Tiga Alur
1502172006,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Jering
1502172007,2,T1_Markup,cost_deviation_by_category,0.6667,2,Kampung Limo
1502172008,3,Unclassified,cost_deviation_by_category,0.6667,2,Tanjung Mudo
1502182002,4,T2_Ghost,cost_per_unit,0.6667,2,Koto Teguh
1502092007,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Rantau Jering
1502092010,2,T2_Ghost,avg_completion,0.6667,2,Sungai Lalang
1502042016,4,T2_Ghost,cost_per_unit,0.6667,2,Sungai Nilau
1502042017,5,T2_Ghost,cost_per_unit,0.6667,2,Sungai Manau
1502042026,2,T1_Markup,cost_deviation_by_category,0.6667,2,Gelanggang
1502052007,2,T1_Markup,activity_category,0.6667,2,Kandang
1501202007,3,T2_Ghost,avg_completion,0.6667,2,Pondok
1501202008,3,T2_Ghost,cost_per_unit,0.6667,2,Muak
1501202010,6,T2_Ghost,activity_category,0.6667,2,Pulaupandan
1501212007,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Koto Tengah
1502032010,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Peradu Temberas
1502032013,4,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Tiaro
1502032021,4,Unclassified,avg_completion,0.6667,2,Pulau Raman
1502032029,3,Unclassified,activity_category,0.6667,2,Rantau Bayur
1502042007,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungai Pinang
1502042008,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Tiangko
1502042011,3,Unclassified,cost_deviation_by_category,0.6667,2,Durian Lecah
1502042015,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Bukit Batu
1508132004,10,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Sungai Buluh
1508142007,9,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Aur Cino
1508152001,2,T2_Ghost,activity_category,0.6667,2,Pelayang
1508162005,3,T5_ProcurementIrregularity,avg_completion,0.6667,2,Bukit Sari
1502032004,7,T2_Ghost,swakelola_high_value,0.6667,2,Durian Rambun
1502032007,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Lubuk Birah
1502032008,6,T2_Ghost,activity_category,0.6667,2,Lubuk Beringin
1502032009,2,T2_Ghost,cost_per_unit,0.6667,2,Rantau Macang
1502072009,4,T5_ProcurementIrregularity,avg_completion,0.6667,2,Muara Jernih
1502082002,3,T2_Ghost,avg_completion,0.6667,2,Bungo Antoi
1502082003,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Muara Delang
1502082005,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Bungo Tanjung
1502082007,6,T2_Ghost,cost_deviation_by_category,0.6667,2,Gading Jaya
1502082008,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Mekar Jaya
1502092002,3,Unclassified,swakelola_high_value,0.6667,2,Tanjung Berugo
1502092005,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Rancan
1501182003,3,T5_ProcurementIrregularity,activity_category,0.6667,2,Mukai Mudik
1501182006,5,T2_Ghost,cost_deviation_by_category,0.6667,2,Mukai Tinggi
1501182011,2,T2_Ghost,cost_per_unit,0.6667,2,Mukai Seberang
1501192006,7,T2_Ghost,cost_deviation_by_category,0.6667,2,Sungailintang
1501192007,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Kebun Baru
1501192010,2,T2_Ghost,activity_category,0.6667,2,Sungaikering
1501162011,3,T2_Ghost,activity_category,0.6667,2,Sungailebuh
1501162012,2,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Koto Kapeh
1509022005,3,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Teluk Rendah Ilir
1509022008,7,T2_Ghost,avg_completion,0.6667,2,Tuo Ilir
1509022012,4,T2_Ghost,cost_deviation_by_category,0.6667,2,Betung Bedarah Barat
1509032006,3,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Rantau langkap
1509032007,3,T5_ProcurementIrregularity,swakelola_high_value,0.6667,2,Tanjung Aur
1509032009,4,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Pulau Panjang
1501172018,5,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Tebat Ijuk Dili
1501182002,2,T2_Ghost,activity_category,0.6667,2,Mukai Tengah
1502012009,2,T5_ProcurementIrregularity,cost_per_unit,0.6667,2,Lubuk Pungguk
1508172008,4,Unclassified,swakelola_high_value,0.6667,2,Paku Aji
1509012003,9,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Bedaro Rampak
1509012006,3,Unclassified,cost_deviation_by_category,0.6667,2,Tengah Ulu
1509012008,4,T2_Ghost,swakelola_high_value,0.6667,2,Kandang
1509012009,5,T5_ProcurementIrregularity,cost_deviation_by_category,0.6667,2,Pelayang
1509012011,5,T5_ProcurementIrregularity,avg_completion,0.6667,2,Aburan Batang Tebo
1509022004,5,T2_Ghost,cost_per_unit,0.6667,2,Teluk Rendah Ulu
1501212008,9,T2_Ghost,activity_category,0.6667,2,Koto Datuk
1501212009,5,T2_Ghost,cost_per_unit,0.6667,2,Koto Dua Baru
1501212011,3,T2_Ghost,cost_per_unit,0.6667,2,Kecil
1502012001,3,T2_Ghost,cost_deviation_by_category,0.6667,2,Renah Kemumu
1502012002,3,T2_Ghost,cost_per_unit,0.6667,2,Tanjung Kasri
1502012003,2,T2_Ghost,cost_deviation_by_category,0.6667,2,Lubuk Mentilin
1502012005,3,T2_Ghost,cost_per_unit,0.6667,2,Renah Alai
1502012008,3,T2_Ghost,cost_per_unit,0.6667,2,Pulau Tengah
1501112011,4,T2_Ghost,activity_category,0.6667,2,Pungut Hilir
